time,obs0_x,obs0_y,obs0_z,obs1_x,obs1_y,obs1_z,x,y,z,theta,psi,left,right
3.6,22.0983788790896,19.8644591925405,-57.5835274310253,40.3654257682554,74.7859395692556,-72.4086305706858,6.30419864664778,4.73902758118418,-51.0645369584523,0.154178996350346,0.903443478124653,0,0
3.7,22.1178838404467,19.9150865832797,-57.5964683832804,40.4177080692402,74.7908773866486,-72.4163951420388,6.43485962627962,4.89715045777067,-51.0978764629623,0.156619684743008,0.916719231570601,0,0
3.8,22.1373164802856,19.9657623581614,-57.6094093355355,40.4700063296066,74.7957806759731,-72.4241597133918,6.5620751417129,5.05556096268214,-51.131244926337,0.159034792263813,0.929024647307525,0,0
3.9,22.1566767290352,20.0164864294919,-57.6223502877906,40.5223205275266,74.800649421872,-72.4319242847447,6.68614334901505,5.21442651878946,-51.1647716352733,0.16189377747514,0.938533330442607,0,0
4,22.1759645172227,20.0672587094929,-57.6352912400457,40.5746506411608,74.8054836090019,-72.4396888560977,6.80677942030954,5.37264058106465,-51.198391055904,0.166133296510198,0.947059646665529,0,0
4.1,22.1951797754732,20.1180791103015,-57.6482321923008,40.6269966486579,74.8102832220326,-72.4474534274506,6.92405389406493,5.52976787854079,-51.2322749926732,0.171918745236343,0.952285808581377,0,0
4.2,22.21432243451,20.1689475439705,-57.6611731445559,40.6793585281548,74.8150482456474,-72.4552179988036,7.0385705837197,5.6857290393292,-51.2666990328565,0.17851655151709,0.955200058768963,0,0
4.3,22.2333924251547,20.2198639224687,-57.674114096811,40.7317362577769,74.819778664543,-72.4629825701566,7.15039233927334,5.83977356269878,-51.3017099694672,0.186009254742668,0.954678175470991,0,0
4.4,22.2523896783274,20.2708281576804,-57.6870550490661,40.7841298156379,74.8244744634296,-72.4707471415095,7.26048763466122,5.99235141686127,-51.3376801229652,0.195204821134088,0.948840105462705,0,0
4.5,22.2713141250465,20.3218401614061,-57.6999960013212,40.8365391798398,74.8291356270306,-72.4785117128625,7.36945194300683,6.14299615573671,-51.3748125526304,0.205409964433557,0.939077360702988,0,0
4.6,22.290165696429,20.3728998453623,-57.7129369535763,40.8889643284728,74.833762140083,-72.4862762842155,7.47699409188444,6.28996012305805,-51.4130034765823,0.217899680860486,0.923766407730959,0,0
4.7,22.3089443236906,20.4240071211816,-57.7258779058314,40.9414052396158,74.8383539873373,-72.4940408555684,7.58390449632677,6.43281983500358,-51.4525618181637,0.231775355540779,0.907651184584523,0,0
4.8,22.3276499381458,20.475161900413,-57.7388188580865,40.9938618913358,74.8429111535575,-72.5018054269214,7.69170557660709,6.57280658916393,-51.4941220400873,0.245541854761627,0.891155630955917,0,0
4.9,22.3462824712079,20.5263640945219,-57.7517598103416,41.0463342616881,74.8474336235208,-72.5095699982744,7.80092018916951,6.71028974681591,-51.5377947744305,0.25686003670834,0.875652619927591,0,0
5,22.364841854389,20.57761361489,-57.7647007625967,41.0988223287167,74.8519213820181,-72.5173345696273,7.91240390603805,6.84634894106614,-51.5836263145391,0.264679768633225,0.863174881869383,0,0
5.1,22.3833280193005,20.6289103728158,-57.7776417148518,41.1513260704536,74.8563744138537,-72.5250991409803,8.02790714521477,6.98348065236185,-51.6318599431973,0.267759993088723,0.855119581138308,0,0
5.2,22.4017408976528,20.6802542795144,-57.7905826671069,41.2038454649194,74.8607927038456,-72.5328637123333,8.14675436133636,7.12176905954691,-51.6817012340442,0.267786808326413,0.852516514394444,0,0
5.3,22.4200804212554,20.7316452461177,-57.803523619362,41.2563804901232,74.8651762368248,-72.5406282836862,8.26820055041212,7.26156770481559,-51.7324064552032,0.264635272688067,0.854437899561283,0,0
5.4,22.4383465220172,20.7830831836745,-57.816464571617,41.3089311240622,74.8695249976364,-72.5483928550392,8.39021085474355,7.40179125384563,-51.7829196273273,0.261985755422205,0.858445432333781,0,0
5.5,22.4565391319467,20.8345680031507,-57.8294055238722,41.3614973447224,74.8738389711385,-72.5561574263922,8.51185781850981,7.54234185147815,-51.8328975786015,0.259164309803156,0.864047878905281,0,0
5.6,22.4746581831517,20.8860996154293,-57.8423464761272,41.4140791300778,74.8781181422032,-72.5639219977451,8.6326428893728,7.68325108815501,-51.8822878674782,0.258954631857098,0.870129115429504,0,0
5.7,22.4927036078395,20.9376779313103,-57.8552874283823,41.4666764580913,74.8823624957157,-72.5716865690981,8.7521015217761,7.82426677200131,-51.9312813157866,0.260561084466619,0.876220263541231,0,0
5.8,22.5106753383173,20.9893028615115,-57.8682283806374,41.5192893067137,74.8865720165749,-72.5794511404511,8.87001374229307,7.96525282258192,-51.9801196703588,0.262431533160044,0.882491562343472,0,0
5.9,22.5285733069919,21.0409743166676,-57.8811693328925,41.5719176538848,74.8907466896935,-72.587215711804,8.9868829103058,8.10696296804668,-52.0291933086485,0.264391528546528,0.885059749552369,0,0
6,22.5463974463702,21.0926922073313,-57.8941102851476,41.6245614775325,74.8948864999973,-72.594980283157,9.10271403094946,8.24883026116428,-52.0784114424601,0.265558768882741,0.885789797151152,0,0
6.1,22.5641476890588,21.1444564439727,-57.9070512374027,41.6772207555732,74.8989914324259,-72.60274485451,9.2186637638418,8.39151711918919,-52.1280282244419,0.266059263373202,0.888811627479945,0,0
6.2,22.5818239677646,21.1962669369797,-57.9199921896578,41.7298954659119,74.9030614719326,-72.6105094258629,9.33462498527932,8.53497751085077,-52.1778806397467,0.265199115398059,0.889312305401827,0,0
6.3,22.5994262152944,21.2481235966581,-57.9329331419129,41.782585586442,74.907096603484,-72.6182739972159,9.450397835032,8.67873205779555,-52.2276689733698,0.264599385638614,0.891120903959096,0,0
6.4,22.6169543645555,21.3000263332316,-57.945874094168,41.8352910950454,74.9110968120605,-72.6260385685688,9.56607937806983,8.82280483540298,-52.2773892159239,0.264268687700859,0.895212268889188,0,0
6.5,22.6344083485552,21.3519750568422,-57.9588150464231,41.8880119695926,74.915062082656,-72.6338031399218,9.68141632757018,8.96730545914626,-52.3270864871623,0.264372621355798,0.897837721278256,0,0
6.6,22.6517881004016,21.4039696775498,-57.9717559986782,41.9407481879423,74.9189924002779,-72.6415677112748,9.79548819853715,9.11115354119313,-52.3764182309618,0.265466646530467,0.896752531569118,0,0
6.7,22.669093553303,21.4560101053328,-57.9846969509333,41.9934997279421,74.9228877499475,-72.6493322826277,9.90917058065573,9.2547868269058,-52.4257681643794,0.266509212706594,0.894965702304386,0,0
6.8,22.6863246405686,21.5080962500877,-57.9976379031884,42.0462665674279,74.9267481166995,-72.6570968539807,10.0226861160232,9.39792056707985,-52.4751642548802,0.267854083256613,0.89387565789541,0,0
6.9,22.703481295608,21.56022802163,-58.0105788554435,42.0990486842241,74.9305734855821,-72.6648614253337,10.1358398238534,9.54029776342731,-52.5245800123717,0.269584446774841,0.892142629108806,0,0
7,22.7205634519318,21.6124053296933,-58.0235198076986,42.1518460561438,74.9343638416575,-72.6726259966866,10.2485083258872,9.68162069744357,-52.573989936465,0.270762619043672,0.888288696758427,0,0
7.1,22.7375710431513,21.6646280839303,-58.0364607599537,42.2046586609885,74.9381191700013,-72.6803905680396,10.361006156145,9.82190085073022,-52.6233991264147,0.272114076467121,0.884105763754851,0,0
7.2,22.7545040029791,21.7168961939123,-58.0494017122088,42.2574864765483,74.9418394557028,-72.6881551393926,10.4737475935099,9.9612979428484,-52.6729593761824,0.274531926955785,0.882175568300118,0,0
7.3,22.7713622652284,21.7692095691296,-58.0623426644639,42.310329480602,74.9455246838648,-72.6959197107455,10.5869933876873,10.1004600313836,-52.7229790267553,0.276642777236564,0.878942208918839,0,0
7.4,22.788145763814,21.8215681189916,-58.075283616719,42.3631876509167,74.949174839604,-72.7036842820985,10.7004513621007,10.2389976247229,-52.7733249404344,0.279154138318408,0.875312406747794,0,0
7.5,22.8048544327516,21.8739717528268,-58.0882245689741,42.4160609652482,74.9527899080508,-72.7114488534515,10.8141014087072,10.3767674969543,-52.8240112688867,0.281698361513827,0.871451928526269,0,0
7.6,22.8214882061585,21.9264203798829,-58.1011655212292,42.4689494013411,74.9563698743491,-72.7192134248044,10.9288538631808,10.514745460518,-52.8754311882721,0.282965687174505,0.867294607897669,0,0
7.7,22.8380470182532,21.9789139093271,-58.1141064734843,42.5218529369283,74.9599147236564,-72.7269779961574,11.0445293334793,10.6526196655734,-52.9272751634643,0.282550995616969,0.863736716142697,0,0
7.8,22.854530803356,22.031452250246,-58.1270474257394,42.5747715497314,74.9634244411442,-72.7347425675104,11.1611736710795,10.7904738199636,-52.9793435305209,0.281894902335389,0.860756066055692,0,0
7.9,22.8709394958884,22.0840353116457,-58.1399883779944,42.6277052174606,74.9668990119976,-72.7425071388633,11.2786137738922,10.9282235737371,-53.0314429830434,0.279943960991204,0.86027619064203,0,0
8,22.887273030374,22.1366630024522,-58.1529293302495,42.6806539178148,74.9703384214153,-72.7502717102163,11.3962967883561,11.0656875785861,-53.0832621108765,0.278217888913115,0.858326954429816,0,0
8.1,22.9035313414379,22.1893352315111,-58.1658702825046,42.7336176284814,74.9737426546097,-72.7580362815693,11.5156663614089,11.2045790820408,-53.1353918341237,0.275755589927968,0.857517298756178,0,0
8.2,22.9197143638074,22.242051907588,-58.1788112347597,42.7865963271366,74.9771116968072,-72.7658008529222,11.6358579588697,11.3439829905773,-53.1873615344825,0.273197163241108,0.856754991844608,0,0
8.3,22.9358220323113,22.2948129393684,-58.1917521870148,42.8395899914452,74.9804455332476,-72.7735654242752,11.7565831130243,11.4836614822526,-53.2390326729497,0.270999000195896,0.856233937872874,0,0
8.4,22.9518542818809,22.3476182354581,-58.2046931392699,42.8925985990604,74.9837441491846,-72.7813299956282,11.8787355951685,11.624756570427,-53.2908114361468,0.268160775084576,0.855296126310522,0,0
8.5,22.9678110475494,22.400467704383,-58.217634091525,42.9456221276245,74.9870075298857,-72.7890945669811,12.0019141639742,11.7667389504448,-53.3424250623641,0.26459108079451,0.855869627026519,0,0
8.6,22.9836922644524,22.4533612545895,-58.2305750437801,42.998660554768,74.9902356606322,-72.7968591383341,12.1284769165454,11.9123951273389,-53.3948000648988,0.26577422808406,0.868014721996948,1,4
8.7,22.9994978678277,22.5062987944442,-58.2435159960352,43.0517138581106,74.9934285267189,-72.8046237096871,12.2482518977297,12.0508989609554,-53.4447897035859,0.277644644086518,0.918125223823632,1,7
8.8,23.0152277930155,22.5592802322344,-58.2564569482903,43.1047820152602,74.9965861134546,-72.81238828104,12.3428799151301,12.1657604198488,-53.4865677265697,0.291627729490366,0.994630094953483,1,9
8.9,23.0308819754586,22.6123054761681,-58.2693979005454,43.1578650038136,74.9997084061618,-72.820152852393,12.4121292830616,12.2593757932256,-53.5205701649427,0.306281006938318,1.08301206874879,0,10
9,23.0464603507023,22.6653744343741,-58.2823388528005,43.2109628013564,75.0027953901769,-72.827917423746,12.4604800181547,12.3357783511697,-53.5481887210979,0.320816955923865,1.17545857407874,0,9
9.1,23.0619628543949,22.7184870149022,-58.2952798050557,43.2640753854628,75.00584705085,-72.8356819950989,12.4935405125181,12.3995799965111,-53.5712167412473,0.33504212509564,1.27001962896684,0,8
9.2,23.0773894222871,22.7716431257228,-58.3082207573109,43.3172027336957,75.008863373545,-72.8434465664519,12.517235304635,12.459751301378,-53.5930765352546,0.349478889293641,1.36434249636882,0,6
9.3,23.0927399902325,22.8248426747275,-58.3211617095661,43.3703448236068,75.0118443436396,-72.8512111378049,12.5364496241124,12.5318830598496,-53.6198021912487,0.363928964404138,1.45303617807615,0,5
9.4,23.1080144941876,22.8780855697294,-58.3341026618213,43.4235016327364,75.0147899465254,-72.8589757091578,12.5522019416155,12.6306088856451,-53.6574531565303,0.377697573042373,1.53609030993387,0,3
9.5,23.1232128702122,22.9313717184627,-58.3470436140764,43.4766731386138,75.0177001676078,-72.8667402805108,12.5614576258212,12.7576020960604,-53.7074694938825,0.390929047339261,1.60639078668684,0,2
9.6,23.138335054469,22.984701028583,-58.3599845663316,43.5298593187568,75.0205749923061,-72.8745048518637,12.5613381826294,12.9106409161413,-53.7699868108297,0.404234354022485,1.65221039744067,0,2
9.7,23.1533809832242,23.0380734076677,-58.3729255185868,43.583060150672,75.0234144060532,-72.8822694232167,12.5516247075766,13.0862067714417,-53.8445263982266,0.416917792193793,1.69307375731422,0,1
9.8,23.1683505928469,23.0914887632155,-58.385866470842,43.6362756118549,75.0262183942961,-72.8900339945697,12.5337161263419,13.2689051707401,-53.9249111307705,0.426851098292482,1.72457118364434,0,1
9.9,23.1832438198099,23.1449470026472,-58.3988074230972,43.6895056797897,75.0289869424956,-72.8977985659226,12.50902414581,13.4530607154175,-54.008537719165,0.435293674387481,1.75649669681731,0,1
10,23.1980606006893,23.1984480333053,-58.4117483753524,43.7427503319495,75.0317200361263,-72.9055631372756,12.4777484047828,13.6389389514545,-54.0953746573062,0.441355070015314,1.78442243806586,0,0
10.1,23.212800872165,23.2519917624542,-58.4246893276076,43.7960095457959,75.0344176606768,-72.9133277086286,12.4414579721108,13.819989814166,-54.1817759320105,0.443371758402158,1.78155339478547,0,1
10.2,23.2274645710204,23.3055780972805,-58.4376302798628,43.8492832987795,75.0370798016495,-72.9210922799815,12.4034487778698,13.9983087456855,-54.2680204454859,0.447895090553395,1.79111638688453,0,1
10.3,23.2420516341425,23.3592069448931,-58.4505712321179,43.9025715683399,75.0397064445607,-72.9288568513345,12.3640673834421,14.1744362444331,-54.3542412933761,0.451122743223086,1.79587342371777,0,0
10.4,23.2565619985224,23.4128782123231,-58.4635121843731,43.9558743319051,75.0422975749406,-72.9366214226875,12.3234126528899,14.3510361424356,-54.4415272631966,0.453843055400992,1.79868961832487,0,0
10.5,23.2709956012551,23.466591806524,-58.4764531366283,44.0091915668922,75.0448531783333,-72.9443859940404,12.2820795945579,14.5267950478501,-54.5291755021845,0.458013027851297,1.80089563412699,0,0
10.6,23.2853523795393,23.5203476343718,-58.4893940888835,44.0625232507072,75.0473732402967,-72.9521505653934,12.2402799303799,14.7016847698067,-54.6173196332822,0.462532316815735,1.80150712064544,0,0
10.7,23.2996322706782,23.5741456026652,-58.5023350411387,44.1158693607448,75.049857746403,-72.9599151367464,12.1980694994575,14.876321401143,-54.7063457403493,0.46666420131331,1.8011391360987,0,1
10.8,23.3138352120789,23.6279856181259,-58.5152759933939,44.1692298743884,75.0523066822379,-72.9676797080993,12.1556668984127,15.0503227635876,-54.7959865608295,0.470012940864799,1.79976798123069,0,1
10.9,23.3279611412529,23.681867587398,-58.5282169456491,44.2226047690107,75.0547200334013,-72.9754442794523,12.1132146258452,15.2238538752042,-54.8862505011402,0.474150989659338,1.79958865000669,0,1
11,23.3420099958159,23.7357914170488,-58.5411578979043,44.2759940219728,75.0570977855069,-72.9832088508053,12.0706895226433,15.3975240478905,-54.9774293408058,0.477615891366763,1.79940747145918,0,0
11.1,23.3559817134884,23.7897570135689,-58.5540988501595,44.3293976106251,75.0594399241824,-72.9909734221582,12.0281782045546,15.5714182565881,-55.0694935906454,0.480941094636979,1.79646148022427,0,1
11.2,23.3698762320949,23.8437642833718,-58.5670398024146,44.3828155123065,75.0617464350696,-72.9987379935112,11.9858293246401,15.7452753854412,-55.1622986583843,0.484133899086266,1.79305620555157,0,1
11.3,23.383693489565,23.8978131327943,-58.5799807546698,44.436247704345,75.064017303824,-73.0065025648642,11.9433417683293,15.9209838288248,-55.2568052114263,0.486806521335988,1.7906617139593,0,1
11.4,23.3974334239328,23.9519034680969,-58.592921706925,44.4896941640576,75.0662525161153,-73.0142671362171,11.9010301619709,16.0976091166266,-55.3523738214934,0.489138648392255,1.78889314117401,0,0
11.5,23.4110959733371,24.0060351954634,-58.6058626591802,44.54315486875,75.068452057627,-73.0220317075701,11.8590620551833,16.2747349425894,-55.4486502725857,0.490418344848964,1.78491715641198,0,0
11.6,23.4246810760217,24.0602082210013,-58.6188036114354,44.5966297957169,75.0706159140569,-73.0297962789231,11.817373784608,16.4529352023565,-55.5458096004131,0.490618466207089,1.77947026437359,0,1
11.7,23.4381886703354,24.1144224507419,-58.6317445636906,44.650118922242,75.0727440711164,-73.037560850276,11.7762688012008,16.631317703102,-55.6431674466707,0.491083500034911,1.77623214013719,0,0
11.8,23.4516186947319,24.1686777906403,-58.6446855159458,44.7036222255978,75.0748365145311,-73.045325421629,11.7356701311472,16.810721503741,-55.7410705556011,0.490680215357544,1.77143250096166,0,1
11.9,23.4649710877701,24.2229741465757,-58.6576264682009,44.7571396830459,75.0768932300408,-73.053089992982,11.6954685092177,16.9917511686899,-55.8397566157832,0.490051574576802,1.76578800670656,0,1
12,23.4782457881141,24.2773114243512,-58.6705674204561,44.8106712718368,75.078914203399,-73.0608545643349,11.6562082257512,17.1724012225624,-55.9380479938586,0.489929877882073,1.76210149810436,0,0
12.1,23.4914427345335,24.3316895296943,-58.6835083727113,44.8642169692099,75.0808994203734,-73.0686191356879,11.6174516034694,17.3552278925966,-56.0373333966673,0.489870879480552,1.75659581443127,0,0
12.2,23.5045618659029,24.3861083682567,-58.6964493249665,44.9177767523935,75.0828488667457,-73.0763837070409,11.5795433594692,17.5386768343871,-56.1368105821574,0.489066998382502,1.74903980825093,0,1
12.3,23.5176031212027,24.4405678456146,-58.7093902772217,44.9713505986052,75.0847625283117,-73.0841482783938,11.5426646841515,17.7223386751831,-56.2362511699286,0.48949211703861,1.74397214239513,0,0
12.4,23.5305664395188,24.4950678672687,-58.7223312294769,45.0249384850513,75.0866403908812,-73.0919128497468,11.5069742084558,17.905770957998,-56.3355209238285,0.490847565963603,1.7381854365646,0,0
12.5,23.5434517600427,24.5496083386442,-58.7352721817321,45.0785403889271,75.0884824402779,-73.0996774210998,11.4724435181182,18.0893512628003,-56.4349741251516,0.491337200103141,1.72970497295412,0,1
12.6,23.5562590220715,24.6041891650915,-58.7482131339873,45.132156287417,75.09028866234,-73.1074419924527,11.4391992464159,18.2727667672471,-56.5344532697291,0.492834106715458,1.72353284858209,0,1
12.7,23.5689881650084,24.6588102518854,-58.7611540862425,45.1857861576945,75.0920590429193,-73.1152065638057,11.4074368890806,18.4554485024007,-56.6337612668236,0.495184593131237,1.71744404582241,0,0
12.8,23.5816391283623,24.7134715042259,-58.7740950384976,45.2394299769219,75.093793567882,-73.1229711351587,11.3770268757372,18.6381433083307,-56.7334035179013,0.496667156833968,1.70825937733848,0,1
12.9,23.5942118517481,24.7681728272381,-58.7870359907528,45.2930877222508,75.0954922231083,-73.1307357065116,11.3483683367978,18.8185120705422,-56.8321511833353,0.499213875904746,1.70124776486812,0,1
13,23.6067062748868,24.8229141259724,-58.799976943008,45.3467593708215,75.0971549944924,-73.1385002778646,11.3214013608061,18.9975210600408,-56.9306062100497,0.502042520612068,1.69411324523313,0,0
13.1,23.6191223376057,24.8776953054044,-58.8129178952632,45.4004448997637,75.0987818679427,-73.1462648492176,11.2961108955374,19.1749794696409,-57.0287669956139,0.504858015932013,1.68453593722097,0,1
13.2,23.631459979838,24.9325162704351,-58.8258588475184,45.4541442861959,75.1003728293818,-73.1540294205705,11.2726842824396,19.3499992564108,-57.1261210528244,0.506929827190547,1.67831569663644,0,0
13.3,23.6437191416235,24.9873769258913,-58.8387997997736,45.5078575072258,75.1019278647463,-73.1617939919235,11.2510889675128,19.5224263562506,-57.2224634919557,0.508831298627802,1.66912334401084,0,1
13.4,23.6558997631084,25.0422771765251,-58.8517407520288,45.56158453995,75.1034469599869,-73.1695585632764,11.2313555213984,19.6916450236596,-57.3174437836041,0.511499526832142,1.66082941497597,0,1
13.5,23.6680017845452,25.0972169270147,-58.864681704284,45.6153253614545,75.1049301010685,-73.1773231346294,11.2134085033404,19.8586396098876,-57.4117067512788,0.514643236460267,1.65333497838861,0,0
13.6,23.6800251462932,25.1521960819641,-58.8776226565391,45.6690799488141,75.1063772739701,-73.1850877059824,11.1971900294111,20.023550853919,-57.5053895829083,0.517252084583991,1.64348645127021,0,1
13.7,23.6919697888183,25.2072145459033,-58.8905636087943,45.7228482790928,75.107788464685,-73.1928522773353,11.1827864795353,20.1853213935937,-57.597860663575,0.520273203937526,1.63629287102792,0,0
13.8,23.7038356526929,25.2622722232883,-58.9035045610495,45.7766303293438,75.1091636592205,-73.2006168486883,11.1700296324123,20.3459653045654,-57.6902748120356,0.522719607179687,1.62708665299601,0,1
13.9,23.7156226785966,25.3173690185016,-58.9164455133047,45.8304260766092,75.1105028435981,-73.2083814200413,11.1588767482583,20.5055708989118,-57.7825143664466,0.523598775598299,1.61956927563571,0,1
14,23.7273308073156,25.3725048358518,-58.9293864655599,45.8842354979204,75.1118060038535,-73.2161459913942,11.1492411286312,20.6652283936926,-57.8748668052042,0.523592056291999,1.61201593191256,0,1
14.1,23.7389599797434,25.427679579574,-58.9423274178151,45.9380585702978,75.1130731260366,-73.2239105627472,11.1410394988701,20.8250018258145,-57.967425692784,0.523598775598299,1.60489874406015,0,0
14.2,23.7505101368803,25.4828931538301,-58.9552683700703,45.9918952707511,75.1143041962114,-73.2316751341002,11.134257896524,20.9858656199473,-58.0607020604658,0.523273247402684,1.59630013649444,0,1
14.3,23.7619812198338,25.5381454627084,-58.9682093223255,46.0457455762792,75.1154992004562,-73.2394397054531,11.1288918354645,21.1477148911576,-58.1546251078364,0.523598775598299,1.58928853930556,0,0
14.4,23.7733731698189,25.5934364102242,-58.9811502745806,46.0996094638698,75.1166581248634,-73.2472042768061,11.1250105834876,21.3096065268083,-58.2486145561006,0.522824956051065,1.58054878918139,0,1
14.5,23.7846859281575,25.6487659003196,-58.9940912268358,46.1534869105,75.1177809555398,-73.2549688481591,11.1226302849364,21.4701977817817,-58.3418056698776,0.521761880993029,1.5745471725026,0,0
14.6,23.7959194362794,25.7041338368638,-59.007032179091,46.2073778931363,75.1188676786062,-73.262733419512,11.1216788280376,21.6325358582214,-58.4357182614926,0.517294920922189,1.56671823406519,0,1
14.7,23.8070736357214,25.7595401236532,-59.0199731313462,46.261282388734,75.1199182801977,-73.270497990865,11.1220839889508,21.7967692564101,-58.529995181401,0.511614927206316,1.56166915682856,0,1
14.8,23.8181484681282,25.8149846644113,-59.0329140836014,46.3152003742377,75.1209327464638,-73.278262562218,11.1238056049746,21.9655531743685,-58.6256768645945,0.503193596200294,1.55647875793193,0,1
14.9,23.8291438752521,25.8704673627891,-59.0458550358566,46.3691318265814,75.121911063568,-73.2860271335709,11.1267251775006,22.1388562199616,-58.7221082655953,0.491608296615573,1.55175427575824,0,1
15,23.840059798953,25.9259881223651,-59.0587959881118,46.4230767226881,75.1228532176881,-73.2937917049239,11.1308314451519,22.3173390808852,-58.8189765960371,0.478891282992591,1.54838232246203,0,0
15.1,23.8508961811989,25.9815468466454,-59.071736940367,46.47703503947,75.1237591950163,-73.3015562762769,11.1360006115002,22.5008455233889,-58.9156459940973,0.464679102132695,1.5439442410556,0,1
15.2,23.8616529640653,26.0371434390637,-59.0846778926221,46.5310067538287,75.124628981759,-73.3093208476298,11.1422121877188,22.6868742645449,-59.0104276506454,0.448615205476763,1.53963644211806,0,1
15.3,23.8723300897361,26.0927778029816,-59.0976188448773,46.5849918426549,75.1254625641367,-73.3170854189828,11.149374759132,22.8736595548528,-59.1020147554199,0.430881277731597,1.53740890840986,0,0
15.4,23.8829275005029,26.1484498416888,-59.1105597971325,46.6389902828285,75.1262599283844,-73.3248499903358,11.1575063186857,23.0640302638049,-59.1911732060426,0.409349991729697,1.53403755473817,0,1
15.5,23.8934451387658,26.2041594584028,-59.1235007493877,46.693002051219,75.1270210607514,-73.3326145616887,11.1665102498374,23.25682618111,-59.2766377184696,0.384461865500628,1.5311388100563,0,1
15.6,23.9038829470328,26.2599065562696,-59.1364417016429,46.7470271246846,75.1277459475012,-73.3403791330417,11.1761799870765,23.4497834245541,-59.3567242196872,0.357154874892117,1.5303243510661,0,0
15.7,23.9142408679205,26.3156910383631,-59.1493826538981,46.8010654800733,75.1284345749115,-73.3481437043946,11.1864666950325,23.6434687390505,-59.4312048867302,0.329942936490314,1.52663816360177,0,1
15.8,23.9245188441537,26.371512807686,-59.1623236061533,46.8551170942221,75.1290869292744,-73.3559082757476,11.1972762247446,23.8360073312554,-59.4994014418527,0.303715473714702,1.52512548045761,0,0
15.9,23.9347168185656,26.4273717671693,-59.1752645584085,46.9091819439572,75.1297029968965,-73.3636728471006,11.2087259193197,24.0288456304322,-59.562039207414,0.278685808524049,1.52038730451927,0,1
16,23.9448347340983,26.4832678196727,-59.1882055106637,46.9632600060944,75.1302827640984,-73.3714374184536,11.2207490111612,24.2194083618149,-59.6186266585239,0.254014269548344,1.51835471520201,0,0
16.1,23.9548725338022,26.5392008679847,-59.2011464629188,47.0173512574386,75.1308262172153,-73.3792019898065,11.2334436739413,24.4088206713542,-59.6698095209273,0.230969743090973,1.51324766078507,0,1
16.2,23.9648301608366,26.5951708148225,-59.214087415174,47.071455674784,75.1313333425966,-73.3869665611595,11.2467451484738,24.5956586562004,-59.7155706081912,0.208355756940333,1.50969906786936,0,1
16.3,23.9747075584694,26.6511775628325,-59.2270283674292,47.1255732349142,75.1318041266061,-73.3947311325125,11.2607573580932,24.780871980323,-59.7564391837414,0.18644583022402,1.50686218834913,0,0
16.4,23.9845046700776,26.7072210145901,-59.2399693196844,47.1797039146021,75.1322385556219,-73.4024957038654,11.2756515886135,24.9675905466973,-59.7932932314536,0.166132772781633,1.50126873047418,0,1
16.5,23.9942214391471,26.7633010726,-59.2529102719396,47.23384769061,75.1326366160365,-73.4102602752184,11.2914000774191,25.1549316298611,-59.8261438933779,0.146517509348885,1.49595529446558,0,1
16.6,24.0038578092728,26.8194176392961,-59.2658512241948,47.2880045396895,75.1329982942568,-73.4180248465713,11.3080439588666,25.3426280374609,-59.8551307985182,0.12702669124807,1.4925513314868,0,0
16.7,24.0134137241587,26.8755706170419,-59.27879217645,47.3421744385814,75.133323576704,-73.4257894179243,11.3255603921527,25.5300132793468,-59.8803385161899,0.109757856158667,1.48654006539301,0,1
16.8,24.022889127618,26.9317599081303,-59.2917331287052,47.3963573640162,75.1336124498139,-73.4335539892773,11.3440608187073,25.7184005439846,-59.9021231015225,0.093083077276077,1.48052224359771,0,1
16.9,24.0322839635733,26.9879854147841,-59.3046740809603,47.4505532927135,75.1338649000362,-73.4413185606302,11.3637443406548,25.9091773400162,-59.920787711178,0.076359507879684,1.47625071210707,0,0
17,24.0415981760563,27.0442470391558,-59.3176150332155,47.5047622013823,75.1340809138356,-73.4490831319832,11.3845861675307,26.1014732343141,-59.9363520152291,0.061450160969031,1.46949602163271,0,1
17.1,24.0508317092085,27.1005446833277,-59.3305559854707,47.5589840667212,75.1342604776908,-73.4568477033362,11.4065409845234,26.2946479023336,-59.9489142350339,0.048097825567389,1.46309004910169,0,1
17.2,24.0599845072806,27.1568782493122,-59.3434969377259,47.6132188654181,75.1344035780951,-73.4646122746891,11.4298027008384,26.4895857269275,-59.9588016812122,0.035586266873087,1.45765428733609,0,0
17.3,24.069056514633,27.2132476390521,-59.3564378899811,47.6674665741501,75.1345102015561,-73.4723768460421,11.4543540279703,26.6855981630547,-59.9661631542317,0.023893119146549,1.45024542968657,0,1
17.4,24.0780476757359,27.26965275442,-59.3693788422363,47.7217271695841,75.1345803345959,-73.4801414173951,11.4802616559141,26.883129819391,-59.9710994549687,0.013189247585962,1.44278920825499,0,1
17.5,24.0869579351691,27.3260934972194,-59.3823197944915,47.776000628376,75.1346139637511,-73.487905988748,11.5075918462361,27.0818624573304,-59.9737458093178,0.003037666952333,1.43650372633624,0,0
17.6,24.0957872376223,27.3825697691838,-59.3952607467467,47.8302869271715,75.1346110755726,-73.495670560101,11.5362496455956,27.2810429174802,-59.9743357988848,-0.004113544653418,1.42764275387247,0,1
17.7,24.1045355278951,27.4390814719778,-59.4082016990018,47.8845860426055,75.1345716566258,-73.503435131454,11.5661367155495,27.4793579136907,-59.9731820869993,-0.010696586556484,1.42097463502642,0,0
